score	review
-4	 Pour house? More like poor house. If you want a burger that's a cross between a brick and ghandi's flip flop then you've found the right place. The service was laughable, the food indigestible. One establishment best to avoid. 
-4	 Having been here many times when the last managers were in place, we decided to give it a look now it's under new management. I wish we hadn't bothered. The first thing you notice is the &quot;Cash only&quot; signs on the bar. My beer was average, at best, and when my partner asked for a coffee, she might as well have been from Mars from the look she received. Once outside, the ashtrays we could see were full to overflowing, there were empty beer cans and bottles strewn about, and the whole place had a whiff of desperation. The people running could be seen, but not spoken to, sitting in the now-defunct restaurant enjoying a drink. Absolutely awful. 
-4	came here and was impressed with the new decor. was new lively and fresh. menu had a wide choice on it and was happy with the choice especially the Monday offer we had. cant complain on the food or service untill the end where i came down from the bar and seen in the kitchen. was a mess. thought id check the food rating and was shocked it was 2 star.  doubt ill be going back for a while unless it improves. with all the eateries around heswall you need to up your game.
-4	 Apparently this restaurant has recently been taken over and is now being run as a family business. This restaurant had a high pedigree for the foodies of Yorkshire & beyond it used to be a flagship consistently winning rave reviews from Cockcroft & Manby in the Yorkshire Post and not just accolades but awards too. Run and owned by William it was reknown I frequented it many times hyperbole was not lost on this premier eaterie. But it was more than that...a lot more..it was an institution..a way of life...it was de rigeur. Sadly it was then destroyed by someone who shall remain nameless. The mass alienation of its customer base followed. I could say a lot ..but the removal of the Brandy Chocolate Fudge was enough for me! So when I noted with relish that it was under new ownership I thought let's try it..call for a table..so I did to be met with an answer machine ..leave a message and we will call you back. No they don't call you back. So you decide to go down and ask why and you expect a sorry perhaps? What you don't expect is ..oh we were too busy ..to bother?..the inference being we could not care a less and she was a waitress and owner! Clueless and hopeless and totally unprofessional. The antithesis of the Drum which is now in the hands of idiots and the arrogance quite unbelievable. Jokingly i said well its 9 50 can you give us a table? No we have turned everything off and we are too busy anyway. What she should have said is listen we couldn't care a less go!! A restauranteur of repute would have apologised and said have a drink at the bar. Well William would I have lost count of the amount of the times I used to go down to the Drum at ten and catch Williams eye and get a table.I go almost misty eyed when I think of how that place was run. Now its in the hands of morons and I would never think for a minute of patronising it. In any event I would only be disappointed! 
-4	Went there with some friends for a drink one evening. We were told (not advised) that we could not sit at the vacant tables unless we were eating. Fair enough! However, we were also told that we could only sit in designated areas if we wanted to drink. These designated areas were completely full. I asked if we could sit in another area and 'jobsworth' staff reigned!  The staff were not only unfriendly, they were verging on rude. They all seemed to have a personality bypass.....no warmth, welcome or customer-focus. I would never return for a meal in the light of my experience as a drinking customer. My friends and I left after one drink and found a more welcoming hostelry.  Avoid like the plague, sadly :(
-4	 As A local couple we wanted to support local businesses so decided to take a walk down the prom and have a meal. We came across Morgan's and decided to try the food in there. We ordered a burger and the barbecue ribs and can only say that disappointment doesn't even come close to how we felt. Whilst the portions looked impressive on first glance it's a shame the food isn't the same. The ribs had next to no meat on them and we're bland. The burger was also bland and dry. The chips were hot yet looked anemic.  To summerise we spent £30 on an extremely disappointing meal then went on to spend the same again on a proper meal an hour later. It's no wonder local people stick to what they know!!!!! 
-4	 Having eaten here several years ago and looking for somewhere different to treat the kids, I thought...Damon's! I knew it was expensive but what I didn't know was the service and the food are now...POOR. And that's being kind. We booked, the kids were excited, all dressed up and off we went. Very busy, which was nice - as was the smell of cooking. Despite checking in 20 minutes early we were forgotten by the staff and consistently overlooked. When we reminded them we were waiting, we were eventually shown to our table where we were rushed through our ordering, eating and paying in less than 30 minutes. Not a very special experience. The waitress, although friendly enough, spent all of her time listening to us and watching us so she could pounce immediately we placed our cutlery back on the table. I couldn't wait to leave. £140 for a pitiful quantity of very average fries and ribs available in Asda for £1 made me realise just what service we get and what value our local Two for One pub is. We enjoyed the night in spite of the food and service not because of it. We won't be returning. My advice?....drive down the by-pass to The Pride of Lincoln..Have three nights out for the same price. Why on earth this place is so popular I do not know, 
-4	 Ever since the refurb of the cafe, the customer service has gone down the pan. Rude waiters and waitresses, could hear shouting from the back or kitchen, and costs waaayy to much just for a simple tasteless coffee and muffin. good views but sadly this is not enough to win back my custom.I would rather sit on the dunes with a flask of tea. 
-4	It was a terrible experience and i am not thinking of coming back. First of all, i know that it is supposed to be an informal restaurant, but having waiters playing around in the restaurant is ridiculous. Then...italian....if you do not know how to make a basic meal like lasagna or spaghetti bolognese (this two need tomato sauce...lots of it), please do not try to do anything else. I am portuguese and i know italian food, and if you thing that sprinkling some baby leaves over the food is enough because gives a &quot;modern&quot; and &quot;different&quot; image of italian, whoever picture this restaurant is wrong...please come back to basics, do not use dolmio sauce, do your own sauce with fresh tomatoes, use fresh food, fresh pasta, and please, sort out the staff.
-4	 Four of us had a lovely meal. Good service and food. Unfortunately, when we got back to our car we had a £60.00 parking ticket! I wouldn't mind, but we were one of about four cars in a car park for about 100 cars, in the dark, in February at 7:00pm!  The ticket was machine was in darkness and we foolishly assumed, like the rest of England, that car parking is free in the evening! Does the local authority want to encourage tourism? Obviously not! The restaurant was ok, but I won't be recommending it, as the fine almost doubled our costs for the evening and spoilt it! We'll go somewhere else next time...and not to Rock! 
-4	Went to Marrakesh for dinner with my daughter on Saturday night. We had been seated near the bar while we were eating our main course my daughter saw barman wipe sweat off his face and neck with his hand then picked up a bunch of mint and put them in teapot. That's just gross! Needless to say we didn't finish our meal.
-4	We used to order takeaway from here all the time, but do not know what has changed the staff are incredibly rude, and they keep delivering the wrong orders then when you call the chinese man says we've ordered the wrong food even though we always confirm the food and numbers! Last time my husband had to put the phone down on him as he was so angry! They couldn't care a less about losing custom as two of our friends have stopped ordering and we have emailed a complaint via their website twice to receive no response. Absolutely disgraceful! The food has gone completely done hill, have they changed the chef? Such a shame.
-4	 I came here on recommendation of a family member for a birthday meal sadly the pub have let them self down on this occasion where do I start hardly any food to offer as most things weren't available to order , when we did order something on the specials we were told they had none left this was at 1.30 ! The food took over a hour to come out and when it did we were disappointed with the small portions IE three roast potatoes each ! No stuffing , I think they knew they had messed up that day and the fact they had the to presented the full bill was a joke even so we paid and just wouldn't ever visit again nor will we recommend to anyone , it seems to be pleasant for many respectful elderly couples but the landlord needs to sort the menu and stock out and hire another chef on weekends , I would like to say the waitress was very kind tho I did feel sorry for her as she came out on four occasions to say what they did and didn't have. 
-4	Donner meat was horrible, and the chips tasted like theyed been refried 10 times then dunked in old musty oil... not impressed
-4	 Don't go here its crap. Went with friends it was terrible manager didn't want to know. Will not be going there anymore. Service and food was well below standard. 
-4	 This is a complaint about there car park. There car park is now permit only and the signs are on walls in small writing to notify unaware users (NOT very clear signs). Im a local and have parked there like so many do to pop to the cash point. I was there no more than two minutes & in that time I received an £60.00 (£61.50 with charge) £100.00 if not paid with in 28days.  The man who issued the ticket had only just stuck the ticket to my screen & was jumping back into his car when I returned. The man was parked at the back of the car park in a dark blue people carrier waiting to pounce on the cars parking there. I feel this is just another way for them to make money & this is for all those in the area that did not know this information. I just feel its discussing & I wont be using there services any more & I will do my best to discourage others using them too. 
-4	 If you are a family with children then notenthis resturant doesnt allow children after 7pm. Or so they say as we were spoken to about this whikt other tables were not. Steer clear unless you are a local. 
-4	 Arrived and greeted by surly owner. Although a couple, we ordered enough food for 4 as we wanted to try it all! We had to have a sandwich when we got home - that's how small the portions are. Annoyed that although not licenced, they still charge corkage for drinks we bring. Green curry with chicken was mostly cauliflower and the chicken would comfortably fit in a tablespoon. Added to the fact that we were repeatedly ignored by the waiter whilst he was overly friendly to other tables, and the bill was the most we've ever paid for a Thai meal, and we won't be going back. I could go on and on, I'm so annoyed! Avoid at all costs. 
-4	 Visited here in a Sunday evening. When the kitchen staff are getting annoyed with the waiting staff you know it's going to be poor. Absolutely dreadful service. Forgot to bring the drinks? Left us sitting at our table? In the end we had to get up and ask for our bill and there was not one ounce of apology. If you want to eat in Bristol then go someone else as this place really doesn't deserve anyone's money 
-4	 Enjoyment of a reasonable Sunday lunch spoilt by the establishments refusal to supply any sort of vegetarian sauce to accompany one of our parties main meal. Will eat elsewhere when we're back in Addingham. 
-4	 In summary far and away the most unprofessional dining experience of my life. The Manageress' attitude was appalling: Here are the facts:  Table booked at set time of 8.15, as per all their customers, so they knew how many Customers were in and at what time. They had been told it was our Anniversary and they had committed to ‘pulling out all the stops’. We had been told, by them, that both the Al a Carte or Valentine’s menu would be made available - this had been specifically checked. So this is how our evening passed:  Arrived: Booking name checked; Coats taken and then we were left standing in reception for 10 minutes with no explanation. All passing staff deliberately avoiding eye contact; no communication from any of them. Not a single smile or sign of enjoyment from any member of staff. Alarm bells ring. Pre-meal seating area with bar was full. So they tried to create extra seating by using two spare poufs (i.e. foot rest) and an old coffee table at the edge of the bar, close to the room doorway. All the other seats were proper seats with proper tables. We made it clear this was unacceptable, so asked to be taken straight to our table. Vague apology stating the obvious that it was busy, like they were surprised it was busy. Table had not been finished being laid ready when we were sat down. Table setup same as every other table (i.e., no Anniversary mentioned). The Rose had already wilted. Table was loose, wobbling. Table was set next to the work area for staff where there are no doors; therefore a busy thoroughfare.  Took a further 20 minutes to supply a menu. Provided both Valentines and Al a Carte menu.  No drinks menu. Choice of drinks was extremely limited if you don’t drink wine.   Countless passes by staff who ignored us. Continual look of disarray and lack of teamwork or even experience from staff. Table name checked again. “Sorry, what is your name again?” Took 25 minutes to return to the table to take the order. Total time at ‘Restaurant’ now 55 minutes.  We made our main complaint to the woman that appeared to be managing. She actually argued with us in the middle of the restaurant stating that because it was so busy (again, making out that in some way this annually occurring Christian event somehow took them by surprise) they weren’t able to cope with all the customers and so everyone had to wait.   Decided, due to it being past 9pm and our taxi ride was 25 minutes back, that we would allow them the opportunity to take our order – perhaps the food would save them. We had chosen from the Al a Carte menu (which you had taken confirmation of it’s use just a couple of days before), only to be told that they weren’t serving from it, the choice was limited to the Valentine’s menu. As my Wife doesn’t typically eat fish, and the menu was fish heavy, this was the final straw.  Woman told to order us a Taxi  Table booking name checked again.  Absolutely no effort to remedy the situation; it was quite apparent that she was glad to see us go supplying us with obnoxious farewells and smiles as we left.  Incidentally, no raised voices, so no-one else in the restaurant would have known about the dispute, in respect of their Valentine’s evening.  Back at our Hotel by 2200. No food eaten. Hotel du Vin saved the evening with fantastic service and food.  I think that summarises their incompetence clearly. 
-4	I loved coming here. I always ordered the American Pale Ale, a fantastic drink. Anyway, I came here a few weeks ago with my friend and the service was shocking. I don't mean they were busy and forgot to serve me, etc... I mean, literally awful. The bar was empty and the two guys on shift ignored me and continued having a laugh whilst rolling cigarettes. Then, when they finally did serve me, I didn't get an apology. (This happened a couple of times that night.) During my final drink that evening, one of the men was texting whilst taking my order, and he continued texting whilst pulling my pints. I didn't get a thank you for my purchase/no eye contact either. Instead I was completely ignored like I was an inconvenience.   Now, I actually work in customer service. If I did any of this whilst on shift, I would have been sacked for awful behaviour. Whoever employed these two guys need to rethink their decision.
-4	 This place was a joke from start to finish. My family came to visit for the theatre and have a meal and we picked the living room because it looked nice from the outside. We then informed the staff we had an hour to eat before we had to leave before the show.  No problem they replied, may I add that only one other table was taken.  The food turned up late, so we left half way through not to miss the show. The staff walked past several times never checked on us, spilt food on my mother. I had to go and ask to order more drinks.  The the final straw was then the waiter claimed it wasn't his fault as he'd only just started when he actually took our order. I asked to speak to the manager, she was to busy changing a barrel in the bar.   I replied no problem I'll wait, staff reply again from the manager was &quot;she will still be busy, why are you been like this for what is your problem?&quot;  The bar is empty she has time to speak to me, we are always quiet was the final remark and I can see why.  I tried to call head office but no one has got back to me. This is the first ever negative review I have ever give anywhere. But my family and I think it was well earned.  Living Room retrain you rude staff, and get your manager to care about the few customers you have. 
-4	 Waited 30 mins for service- another 45 for a rusty old burger and steak! Waiter service along with food was terrible. I last came here in january things have gone down hill so much! 
-4	 This place has to be one of the most overpriced places I have been to in a long while. The set menu I went on was £25 for 3 courses which would be an expectable amount to pay if I was given expectable value for money. First of all you get very view options to choose from on the menu so I you are not in the mood for duck or beetroot then be prepared to pay the ridiculously high regular menu prices. Then you get the starter which for me was the lamb croquettes but in my opinion it is less of a starter and more of a taster for one you get a total of 2 small croquettes which seemed to be OK tasting but still not to an amazing quality. Next we had to main course where I had the duck leg which appeared to have been cooked well and the meat was to an OK quality but their was nothing to complement it no sauce or spice, just plain duck leg and yet again the portion size was very small you got a single duck leg and, some mash a few vegetables and what appears to be some sort of fruit I left feeling still quite hungry and I'm only a regular sized man with a regular size appetite so if you're someone with a large appetite then be prepared to go hungry. Then we get to dessert where I had the apple trifle which again was OK tasting but still pretty average as things go.  But the thing that really tipped to iceberg was the companies poor business ethics. First of all their is a service charge of 12.5% and bear and the set menu was £25 each that works out as £3.10 each just for the tip and I believe personally the servers should earn their tips and how much they get should be up to me and the quality of service I believe I have received that evening, not for it to be forced on me by the company. It was also someone's Birthday on the table and we also made a simple request if we could have the Birthday cake for dessert which is a basic request which in the dozens of places have been happy to do in the past, but at this restaurant they wanted to charge us £6 each to eat are own cake that we had bought with are own money.   This place is a giant waste of money it's not new and trendy it's just a rip off. 
-4	 We have eaten many places in the surrounding area and this is definitely the most inferior. My wife and I have never experienced such poor service, food quality or customer service as we did here. It started with an invitation to their new menu tasting where on being seated were informed that some of the half a dozen choices on the menu were not available.  We then decided not to eat from this menu but to choose from the existing black board on the wall ,etc. I ordered steak medium rare but unfortunately had to send it back three times. The management agreed to change my order but by then my partner had finished hers. I went on to order Lamb Cutlets only to be told that I would not like them if I didn't like the steak. I ended up having a burger which was dry and very unappetising. When we complained on our exit the management were not that interested and we still had to pay full price for what we had. We proceeded to complain to head office but they were no more interested than the management at Farmer Johns. When you complain to head office the complaint automatically gets sent onto the place that you are complaining about. If the management at the venue are not interested in customer service at the time what chance is there of them being interested afterwards????? 
-4	We visited Shaka Zulu with my partner for my 33rd birthday and what an awful disappointment this was. Even more after the bill arrived. On entering the restaurant the atmosphere was looking great with all the walls and ceiling resembling the entrance to sacred tribe’s cave and the music was in line too and it was some joyful African songs of some sort. First impression was great and it looked like a well-run upmarket restaurant but then everything turned pretty poor pretty quick. We had to wait more than 5 min for someone to come to the front desk and welcome us and take us to our table. The person who greeted us told us in an abrupt manner that we can only have the table for 1.5 hours which and even though it was my birthday and I was happy his emotionless face a bit too much for me. Unfortunately the poor experience didn’t stop there. Even though it was a Sunday night and there were only about 10 tables full on the top floor and no one on the floor below it took 10 min to one of the many waiters to bring us menus and take drink orders. The menu was rather rich but the big surprise was in the prices. £15 for a starter and £30-£85 for a main is too much for a themed restaurant in Camden’s Stable Market and we quickly realised why there were so few diners in there. It was my birthday after all so we ordered a few exotic game meats and a couple of starters and some sides. The crocodile spring rolls starter I had tasted like a spring roll from our local Chinese takeaway and I couldn’t really taste any different flavour from the tiny piece of meat inside it. My main was their signature dish the King Shaka Game Meat Board and it included grilled ostrich, zebra, boerewors and antelope springbok. I liked the springbok and the zebra but the dish was just few pieces of grilled meat and some sauces. It felt like having a beef steak. Nothing to show that it was an exotic game meat (except the ridiculously high price of course). I would also add that even though the restaurant was not busy at all we had to see 5 different waiters before we can order food and drinks and the cocktails we ordered were overpriced too - £20 for a cocktail is way too much. There was no hand soap in the toilets and I had to ask the staff to get it refilled. We paid £180 bill which is too much for a dinner for two. We would certainly not visit again but we would not recommend any of our friends and family to visit either.
-4	Having just finished a lovely summer walk with friends over the chase we thought it would be fitting to treat our Australian friends to a bite to eat.  We had used the Barley Mow before so didn't think we would have any issues -How we were wrong.  We were promptly led to our tables but found ourselves in a booth with a television playing extremely loudly - The TV was actually built into the wall of our booth. We requested that the volume be turned down to which the waiter replied &quot;We've lost the remote&quot; no attempt at an apology was made. We then asked to be moved and were told there were no other seats available - Yes it was a busy day but we could quite clearly see available seating areas.  Okay so we would have to sit through extremely annoying background noise from the television but we decided to get on with it and order our meals.  I ordered the &quot;Hand battered haddock&quot; and have to say that I would have preferred it if it wasn't hand battered. The batter was terrible and literally dripping in fat. The fish tasted more like Pollock or another cheap white fish alternative and to top it off it was riddled with bones and served with cold chips & mushy peas. I had also ordered some bread and butter to accompany the dish and was not supplied with any butter until asking three times to have some brought to me (by which time I had already finished my meal).  All of the above is trivial but now I move onto the more worrying part of this review.  My partner ordered the &quot;Chicken sharer&quot; (Which by the way isn't big enough to share between two three year olds let alone two adults) and was disgusted to find out that when she bit into one of the goujons it was stone cold in the middle. The chicken hadn't been defrosted thoroughly and actually hurt her teeth slightly it was that frozen in the centre. An absolute outrage and although I accept the chicken was obviously pre-cooked very dangerous.  It was at that point that we got up and left - hurrying to pay and attempting to apologise to our friends for taking them to such an appalling &quot;restaurant&quot;. We definitely will not be going again and would advise anyone trying to impress friends/family/relatives to steer clear. I wouldn't let my arch enemy eat in this establishment.   Would give 0 stars if Trip Advisor allowed us too.
-4	 I am actually sat in this establishment as I type. There are dirty glasses and plates piled high both behind an actually on the bar, the place is littered through out with empty plates of food and glasses ( some plates at our bench table have been there for 45 minutes), there are unwiped tables throughout,some of which are heavily soiled. Service was also pathetically slow. 10 minutes to order a bottle of wine and two glasses ( my ordering was twice interrupted whilst the bartender took calls  AVOID!! 
-4	 I don't usually post poor reviews but I think in this case I must we are staying at the premier inn and booked breakfast as we usually do as in the pasted we have had nothing but good food and service but this one was totally rubbish the young lad who was cooking the food was out of his depth as it was very busy and he was on his own this meant he cooked the sausage and bacon but ran out of eggs and tomatoes by the time these were cooked he had run out of bacon and sausage again this became an unending cycle for the poor lad we complained to the duty manager who's attitude was if you have a problem tell the premier inn which we did and to their plays gave us a complete refund. This is the first time we have had a problem so won't stop us using these establishments but won't be having breakfast at this one again 
-4	 I attended here for a quiet drink after work and the toliets were dirty and they stunk. The tables are sticky and grubby. Their attitudes towards customers is horrendus and the service was awful instead of them saying hello how may i help you, They just asked &quot;what do you want!&quot; Was accused of having too much to drink even though they could understand what i was saying, not being rude or lary or paraletic.which was not possible because i just finished work ( probarly because they wanted to close early). probarly the most rude and depressing place i been to and the food is not great either will not be setting foot in that place again and i will not be reccomending this place to others either!!!! 
-4	 Just been back to see how dawlish is after the storms, one good thing that's come out of it is it looks like this so called cafe is closed down. Our last visit to the beach cafe was a very unpleasant experience. The smell that greets you as you enter is like an old folks home, the food..... Well let's just say I wouldn't give it to my dog. And the owners/staff were soo rude and unpleasant. I wouldn't recommend the beach cafe to my worst enemy. 
-4	 We were seated upstairs and it was very cold. So cold I kept my coat on for most of the meal so we really just wanted to eat and leave. My husband really enjoyed his meal but my duck had very little sauce with it which made the meal quite dry. On a positive note the service was very jolly and attentive. The atmosphere and music appeared much more like a french brasserie experience downstairs (and warmer). 
-4	 Had to visit Reigate on business and checked to see which restaurants close by would be worthy of a visit for lunch. According to the Gey Rhino website they're open for lunch. We arrived to see the menu displayed externally and confirmation of opening hours. We entered the front door but at the top of the staircase the door to the restaurant was locked. OK maybe closed due to some emergency, these things happen. But we phoned to check and we were told they're only open in the evening. Some people are in business in spite of themselves. Luckily Reigate has plenty of eateries who can be bothered to open for lunch in accordance with published times! 
-4	 We had booked a table at 8pm on the trip up to Newcastle to see family and were genuinely exited by the look and reviews of Osaka.  But when we arrived everything decended into chaos.  First we were asked if we would mind giving them 10 minutes and going for a drink as they were behind and there were no tables. Having reserved a table I found this odd but having worked in restaurants before could understand, so we left and grabbed a quick cocktail and half pint before returning 15 later.  Entering for the second time it was quite obvious no tables were empty but I kindly told the girl that I had a reservation and we had came back from a drink because of table issues 15 minutes earlier.  We were left awkwardly at the door towering over everyone while the staff seemed genuinely disorganised and after 5 minutes I approached the chequeout desk to ask how long they thought a table would be but hardly got a word out before I was told '1 second please' and shooed away.  We were then approached and told someone was leaving and a table would be free and we decided to stand outside and have a cigarette to wait... Clearly aggrevated now and really quite disappointed. After a cigarette we started searching for another restaurant and found St. Sushi (a beautiful larger restaurant around the corner) who had a table ready in 10 minutes for us and managed to organise themselves in that time (not having the 12 hours Osaka had)  In total the table we had booked half a day earlier at Osaka was still unavailable 30 minutes after our initial reservation. Considering there was one man at a four person table I don't think Osaka had there game faces on that night in the slightest.   Sorely disappointed.  Osaka next time when someone reserves a table... Actually reserve it. 
-4	 After waiting 10 minuets and eventually flagging down a waiter we made our order told there was a half hour wait on food which we accepted, the drinks came 10 minuets later, I ordered a coke and was given a diet coke which wasn't a problem. So after waiting 50 minuets for our food I went to the bar to ask how long it would be and they said they hadn't been given an order and that we had obviously made the mistake in forgetting to order our food. So on this note we decided to leave as the waiter that took our order sheepishly hid in the corner knowing she had done wrong, and we were rudely spoke to saying 'what drinks have you had cause you've drunk them so you can pay for them'. The place has been going down hill for a while know as services has got worse and food portions smaller. The place was cluttered with used mugs and cutlery as no one could be bothered to collect them and the table next to use eventually resorted to cleaning it up them self while the 3 girls on service stood and talked. It must be a family member who owns the business or I wouldn't see why anyone would not sack them. Has been going for years but I understand it has taken over by a different family and has been getting worse each time will not be visiting again. 
-4	 Food was tasty but not amazing. Waiting staff did their best but were stretched. The manager was extremely rude, abrupt and unwelcoming. I will not be returning. 
-4	Terrible atmosphere - was threatened with violence by a customer for no reason. Also staff were surly and arrogant. Food was poor and too expensive. Avoid.
-4	 Having read the reviews regarding the restaurant side of the pub i was really looking forward to my visit, i believe the small independent pubs are a treasure that should be  Cherished and supported, i have drank at the pub periodically for a good few years and found the quality of the beers offered always to be first class, however the food element of the lion is well below the high standards of the wet side. The enviroment is very pleasant, a nice intimate dining room, however thats the best i can offer as a positive. The service staff appear to be the most stressed servers i have come across, their service skills are sadly lacking, why are they waliking about with a grubby looking tea towel over their shoulder, not a hygienic practice surely? When they deliver dishes to your table why do you have to ask for obvious accompliments, vinegar, tartare sauce etc. its basic . And one of the strangest things is the bill, we had starters, mains, wine,beers surely an itemised bill is expected not just an end figure, with no breakdown of items. I hope the owners sort the service staff issue, and the soggy chips. I will try the lion again in the future because we need good independents, please get your food side as good as your wet. 
-4	We had a table booked for 11 people and two babies which I would have thought would warrent some special attention given a such a large group but we were squeezed into a booth which would accommodate 6 people only so we ate with 'elbows in' Ignored in terms of menu provision. They offered Sunday lunch but when we ordered at 13:30 there was no beef left. Poor food quality and portion size (one sprig of broccoli!). Took an age to come. Didn't offer deserts and when we ordered coffee they told us they had run out of beans.  A great little drinking pub or light snacks for sure but don't go expecing a decent Sunday lunch with a large group.  Oh and the toilets are disgusting (even my two-year-old boy said it smelled like piggies!)
-4	 This place has high aspirations, but fails completely because the service is so incredibly inept and rude. We had a group of nine people in (for which we had pre-booked), and when we arrived the place was empty. So you'd think they'd be falling all over themselves to treat us well. Instead, we were treated with poorly concealed contempt (clearly we were too much bother). Such a shame because the food was quite good. But we won't EVER go back. When asked at the end of the night what we thought, our response was clearly not taken on board. But we were happy to hear a voice behind us say that they agreed about the service. We are not alone in thinking they need to learn a lot about customer service as I've read several other reviews that offer the same feedback. There are MANY other places to go in Forest Hill, and we'll definitely be taking our business elsewhere. They are a complete embarassment to the area. 
-4	Very disgusted. Service was appalling by the Manager named Stacey. Very arrogant. Had no respect and interrupted a private chat. We understand we couldn't eat food from elsewhere there but she had the decency to wipe out the menu from our side and slam it on the table and told us arrogantly you cannot eat other things here. I understand that but the approach could've been more professional. We were not happy with our time there. We have regular Study talks along with a nice meal often but because of this person tonight was appalling and we are reconsidering whether my friends want to continue returning again or not. Very Displeased....
-4	 First time at baileys. Was recommended by a friend. First impression.... Really nice place, cool decor, good banter from the bar staff, impressive looking menu. Decided to order nachos, which I am a big fan of and was quite excited about. However what turned up on my table was not even close to nachos. It was a plate with sweet chilli Doritos, salad (??), beef chilli and out of the packet unmelted grated cheese. No guacamole... No sour cream... I was massively disappointed and when this was brought up with the management, they were very defensive and dismissive. They claimed that 'this is how baileys do nachos' well in that case, you shouldn't call them nachos... Or should at least give the customer an indication of what they are going to receive as the cost for this bowl of Doritos was £9.25!!!  I got the impression that this choice has been complained about before as the manager seemed to have a pre-prepared speech ready. I was thoroughly disappointed with my experience here and I shall certainly jot be returning. And that is my advice to anyone. BOOM.  
-4	 garbage drinks. garbage service. garbage venue. all i can say anout this place is garbage. Avoid at all costs, the food taste like dort, bartenders are rude and short change and managment are ignorant. 
-4	 I never complain in restaurants because I have never really had to but last night, the experience fell a mile short of a good night out.   This is the second time I have been to Made in Italy on the Kings Rd and the second time I have left furious. The first time was on my birthday nearly 18 months ago and people came from all over London for it and that was abysmal, no choice of pizza, very overpriced and shocking service. There were 20 of us there and cost per head was similar to last night at £47 each. When a friend suggested we go to yours again I was already apprehensive.   The starters and the platters of meat etc were good, very good in fact. But the pizzas are just not up to much, it is like you really don’t care, either they had very little cheese on them so were almost exclusively tomato or they were over flowing with cheese. Generally you brought out a selection of very boring pizzas, why don’t you ask people what they want. The only pizza anyone actually wanted was the Pepperoni pizza.   We then ordered a second lot of pizzas so at least we might get some choice of what we could have. I asked the waiter for pizza with pepperoni, cheese and some olives (A pretty standard meat pizza), and that is literally what we got, pizza base, entirely cheese but peppers (the vegetable) no pepperoni and a few olives. I couldn’t have been more specific.  Then when the pudding came, the waiter gave us no choice, just coffee Tiramisu. To make things worse it was clear that half had been either left out in a warm kitchen and the others had been in the fridge. It didn’t taste great and was basically very soggy. Again it’s like you just don’t care.  The service was shocking too, the staff really couldn’t care if we were there or not and clearly their English is not good enough either. If your staff can’t be bothered get rid of them, its London, there are thousands of people looking for work. They ignored us, they weren’t friendly, they didn’t smile etc  What really annoyed me and I think most of us was the price. Firstly 12.5% is excessive and a European service charge rate. £47 for that evening was just far too much even if it had been perfect, we basically got ¾ of a bottle each, starters, thee pieces of pizza and a pudding. I can only imagine that people paid it because they were too worried about offending the birthday girl.   Its really embarrassing taking people out and then having so many people disappointed, what’s the point? The manager I spoke to afterwards tried to give us more Limoncello but it was too little too late.   What you have at Made in Italy is a great concept, the starters are excellent, the idea of the metres of pizza is great but that’s about it. Your pizzas are so basic in ingredients that it becomes a chore eating them. It’s not supposed to be Pizza hut, thank God it isn’t but if you compare yourself to Pizza Express they would beat you hands down. They have plenty of tomato, plenty of cheese, “herbs”, meat etc, you can’t just rely on the fact that you use Pizza ovens for your uniqueness.  The manager said he had been there for two weeks and that things were going to improve. They really need to. Whats more they dont reply to complaints, hence me on here, they were given at least two weeks to return reply to my complaint. 
-4	 This was not my choice of restaurant. I checked the reviews posted by others before I went to this restaurant last night. I paid particular attention to the negative reviews and would say that the restaurant proprietors have not taken heed. We were a party of 9 and had booked a table for 7:30 p.m. Two of the starters were delivered after repeated requests and by the time they had arrived the other members of the party had finished.We didn't get our main courses until 9:50 p.m. Guests at other tables who arrived after us were served ahead of us. Some of the mains were lukewarm although mine was hot and tasty. We had to scrutinise the handwritten bill to ensure that the charge for one of the mains was deducted as the wrong dish had been served up and apparently was not up to standard. The waiter who told us that the charge would be deducted had failed to follow this through. The final bill was presented and although we could identify the food items listed the charge for drinks was not itemised and so it was shown as one amount. We estimated the cost of it all and were satisfied that it appeared to be in the region of what we would have expected. The waiters were non-attentive. Having complained about the inadequacies the manager did present us with a complementary bottle of red wine. We paid the bill and did not leave any tip. I will need a lot of persuading before I dine there again. 
-4	 We went in a few weeks ago, there was four of us. We hadn't booked, but the restaurant was busy, so we were happy to wait. So we had a beer each and waited.  A party of 5 came in a little while later and were shown to a table ahead of us! So we felt we would rather go somewhere else. This is not acceptable service, I won't be going back there any time soon!!! 
-4	 Have been regular customers at this pub for a meal im very sorry to say that over the last few weeks the standard of thd meals has gone down,new chef and the meals are Even worse my wife left hers last w eek and my friends woifes chicken was still pink and raw definitely be giving it a miss from now on 
